date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:15:27	125320/125320	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/loginuser/affixtheme.com/html/xmee/demo/webfonts/fa-brands-400d41d.eot	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
09:15:27	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/loginuser/affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.eot	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
09:15:27	13608/13608	---M--	200	added ('OK')	font/woff2	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/loginuser/affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.woff2	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
09:15:28	16812/16812	---M--	200	added ('OK')	font/woff	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/loginuser/affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.woff	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
09:15:28	34092/34092	---M--	200	added ('OK')	font/ttf	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/loginuser/affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.ttf	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
09:15:28	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Feb%202023%2002:15:28%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/loginuser/affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.svg	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
09:15:28	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/loginuser/affixtheme.com/html/xmee/demo/webfonts/fa-regular-400d41d.eot	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
09:15:30	186512/186512	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/loginuser/affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.eot	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
09:15:31	74320/74320	---M--	200	added ('OK')	font/woff2	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/loginuser/affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.woff2	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
09:15:32	186512/186512	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/loginuser/affixtheme.com/html/xmee/demo/webfonts/fa-solid-900d41d.eot	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
09:15:32	96248/96248	---M--	200	added ('OK')	font/woff	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/loginuser/affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.woff	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
09:15:32	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Feb%202023%2002:15:32%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/loginuser/affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.svg	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
09:15:32	4278/4278	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/font/Flaticon.eot	C:/My%20Web%20Sites/loginuser/affixtheme.com/html/xmee/demo/font/Flaticon.eot	(from https://affixtheme.com/html/xmee/demo/font/flaticon.css)
09:15:33	4278/4278	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/font/Flaticon.eot?	C:/My%20Web%20Sites/loginuser/affixtheme.com/html/xmee/demo/font/Flaticond41d.eot	(from https://affixtheme.com/html/xmee/demo/font/flaticon.css)
09:15:33	2368/2368	---M--	200	added ('OK')	font/woff2	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/font/Flaticon.woff2	C:/My%20Web%20Sites/loginuser/affixtheme.com/html/xmee/demo/font/Flaticon.woff2	(from https://affixtheme.com/html/xmee/demo/font/flaticon.css)
09:15:33	186228/186228	---M--	200	added ('OK')	font/ttf	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/loginuser/affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.ttf	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
09:15:33	2972/2972	---M--	200	added ('OK')	font/woff	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/font/Flaticon.woff	C:/My%20Web%20Sites/loginuser/affixtheme.com/html/xmee/demo/font/Flaticon.woff	(from https://affixtheme.com/html/xmee/demo/font/flaticon.css)
09:15:34	4100/4100	---M--	200	added ('OK')	font/ttf	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/font/Flaticon.ttf	C:/My%20Web%20Sites/loginuser/affixtheme.com/html/xmee/demo/font/Flaticon.ttf	(from https://affixtheme.com/html/xmee/demo/font/flaticon.css)
09:15:34	15197/15197	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/font/Flaticon.svg	C:/My%20Web%20Sites/loginuser/affixtheme.com/html/xmee/demo/font/Flaticon.svg	(from https://affixtheme.com/html/xmee/demo/font/flaticon.css)
09:15:39	435151/435151	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Nov%202021%2003:27:38%20GMT	https://affixtheme.com/html/xmee/demo/img/figure/bg33-1.jpg	C:/My%20Web%20Sites/loginuser/affixtheme.com/html/xmee/demo/img/figure/bg33-1.jpg	(from https://affixtheme.com/html/xmee/demo/style.css)
